i1,out_cohortOrdinal,out_pointOrdinal,out_ageSlot,out_ppOrdinal,out_SCC,out_modelYearID,out_polProcessID,out_pollutantID,out_processID,out_yearID,out_monthID,out_dayID,out_countyID,out_hourID,out_stateID,out_fuelTypeID,out_zoneID,out_linkID,out_sourceTypeID,out_regClassID,out_fuelSubTypeID,out_engTechID,out_sectorID,out_hpID,out_emissionQuant
8246,285,65,3,10,2265004046,2018,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.059370040893555
8247,285,65,3,11,2265004046,2018,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.24260139465332
8248,285,65,3,12,2265004046,2018,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000022325593818095513
8249,285,65,3,13,2265004046,2018,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0007851168047636747
8250,285,65,3,14,2265004046,2018,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000027286835120321484
8251,285,65,3,15,2265004046,2018,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00033736455952748656
8252,285,65,3,16,2265004046,2018,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0003795350785367191
8253,285,65,3,17,2265004046,2018,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0007473928853869438
8254,285,65,3,18,2265004046,2018,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,348.9125671386719
8255,285,65,3,19,2265004046,2018,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,366.70709228515625
8256,285,65,3,20,2265004046,2018,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,427.79754638671875
8257,285,65,3,21,2265004046,2018,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,361.12451171875
8258,285,65,3,22,2265004046,2018,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,270.90478515625
8259,285,65,3,23,2265004046,2018,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34712.11328125
8260,285,65,3,24,2265004046,2018,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.401838302612305
8261,285,65,3,25,2265004046,2018,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.569690704345703
8262,285,65,3,26,2265004046,2018,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000013699232859210042
8263,285,65,3,27,2265004046,2018,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000024104818141523765
8264,285,65,3,28,2265004046,2018,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.020222973078489304
8265,285,65,3,29,2265004046,2018,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7475276589393616
8266,286,65,4,1,2265004046,2017,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,414.0124816894531
8267,286,65,4,2,2265004046,2017,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.687862396240234
8268,286,65,4,3,2265004046,2017,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.73771095275879
8269,286,65,4,4,2265004046,2017,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.049077033996582
8270,286,65,4,5,2265004046,2017,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006230819853954017
8271,286,65,4,6,2265004046,2017,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.521734237670898
8272,286,65,4,7,2265004046,2017,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.417945384979248
8273,286,65,4,8,2265004046,2017,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2709643840789795
8274,286,65,4,9,2265004046,2017,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16373053193092346
8275,286,65,4,10,2265004046,2017,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.33376693725586
8276,286,65,4,11,2265004046,2017,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.48945426940918
8277,286,65,4,12,2265004046,2017,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000021465975805767812
8278,286,65,4,13,2265004046,2017,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0007548868306912482
8279,286,65,4,14,2265004046,2017,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002623619366204366
8280,286,65,4,15,2265004046,2017,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00032437476329505444
8281,286,65,4,16,2265004046,2017,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00036492160870693624
8282,286,65,4,17,2265004046,2017,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0007627384038642049
8283,286,65,4,18,2265004046,2017,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352.32464599609375
8284,286,65,4,19,2265004046,2017,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,370.293212890625
8285,286,65,4,20,2265004046,2017,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,431.9810485839844
8286,286,65,4,21,2265004046,2017,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,364.6559753417969
8287,286,65,4,22,2265004046,2017,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,273.55401611328125
8288,286,65,4,23,2265004046,2017,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33375.5703125
8289,286,65,4,24,2265004046,2017,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.615408897399902
8290,286,65,4,25,2265004046,2017,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.766176223754883
8291,286,65,4,26,2265004046,2017,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000013171761459318532
8292,286,65,4,27,2265004046,2017,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000023176695285176407
8293,286,65,4,28,2265004046,2017,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.020420733839273453
8294,286,65,4,29,2265004046,2017,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7548378705978394
8295,287,65,5,1,2265004046,2016,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,422.0133972167969
8296,287,65,5,2,2265004046,2016,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.880001068115234
8297,287,65,5,3,2265004046,2016,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.06117057800293
8298,287,65,5,4,2265004046,2016,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.262603759765625
8299,287,65,5,5,2265004046,2016,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006405717576853931
8300,287,65,5,6,2265004046,2016,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.6091179847717285
8301,287,65,5,7,2265004046,2016,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.54197359085083
8302,287,65,5,8,2265004046,2016,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.334176540374756
8303,287,65,5,9,2265004046,2016,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16689468920230865
8304,287,65,5,10,2265004046,2016,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.88132667541504
8305,287,65,5,11,2265004046,2016,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.98204231262207
8306,287,65,5,12,2265004046,2016,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00002098999721056316
8307,287,65,5,13,2265004046,2016,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0007381483446806669
8308,287,65,5,14,2265004046,2016,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002565444219726487
8309,287,65,5,15,2265004046,2016,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00031718218815512955
8310,287,65,5,16,2265004046,2016,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00035682995803654194
8311,287,65,5,17,2265004046,2016,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0007841481710784137
8312,287,65,5,18,2265004046,2016,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,359.1333923339844
8313,287,65,5,19,2265004046,2016,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,377.4491882324219
8314,287,65,5,20,2265004046,2016,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,440.32916259765625
8315,287,65,5,21,2265004046,2016,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,371.70306396484375
8316,287,65,5,22,2265004046,2016,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,278.8404846191406
8317,287,65,5,23,2265004046,2016,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32635.51171875
8318,287,65,5,24,2265004046,2016,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.913379669189453
8319,287,65,5,25,2265004046,2016,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.04030990600586
8320,287,65,5,26,2265004046,2016,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000012879696420498021
8321,287,65,5,27,2265004046,2016,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000000002266278414930767
8322,287,65,5,28,2265004046,2016,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.020815370604395866
8323,287,65,5,29,2265004046,2016,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7694252729415894
8324,288,65,6,1,2265004046,2015,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,426.83538818359375
8325,288,65,6,2,2265004046,2015,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.598472595214844
8326,288,65,6,3,2265004046,2015,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.256113052368164
8327,288,65,6,4,2265004046,2015,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.391290664672852
8328,288,65,6,5,2265004046,2015,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006517724832519889
8329,288,65,6,6,2265004046,2015,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.661782264709473
8330,288,65,6,7,2265004046,2015,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.61672306060791
8331,288,65,6,8,2265004046,2015,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3722732067108154
8332,288,65,6,9,2265004046,2015,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16880163550376892
8333,288,65,6,10,2265004046,2015,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.211326599121094
8334,288,65,6,11,2265004046,2015,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.27891731262207
8335,288,65,6,12,2265004046,2015,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000020590401618392207
8336,288,65,6,13,2265004046,2015,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0007240958511829376
8337,288,65,6,14,2265004046,2015,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000025166045816149563
8338,288,65,6,15,2265004046,2015,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0003111438709311187
8339,288,65,6,16,2265004046,2015,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0003500368329696357
8340,288,65,6,17,2265004046,2015,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0007978595094755292
8341,288,65,6,18,2265004046,2015,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,363.2369079589844
8342,288,65,6,19,2265004046,2015,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,381.7619934082031
8343,288,65,6,20,2265004046,2015,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,445.36041259765625
8344,288,65,6,21,2265004046,2015,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,375.9501953125
8345,288,65,6,22,2265004046,2015,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,282.02655029296875
8346,288,65,6,23,2265004046,2015,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32014.21875
8347,288,65,6,24,2265004046,2015,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.104207038879395
8348,288,65,6,25,2265004046,2015,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.21587085723877
8349,288,65,6,26,2265004046,2015,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000012634498780528247
8350,288,65,6,27,2265004046,2015,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000022231341767486867
8351,288,65,6,28,2265004046,2015,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.021053211763501167
8352,288,65,6,29,2265004046,2015,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7782167792320251
8353,289,65,7,1,2265004046,2014,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,404.900146484375
8354,289,65,7,2,2265004046,2014,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.33012390136719
8355,289,65,7,3,2265004046,2014,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.36931610107422
8356,289,65,7,4,2265004046,2014,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.805888175964355
8357,289,65,7,5,2265004046,2014,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006004978204146028
8358,289,65,7,6,2265004046,2014,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.422211647033691
8359,289,65,7,7,2265004046,2014,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2766876220703125
8360,289,65,7,8,2265004046,2014,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1989705562591553
8361,289,65,7,9,2265004046,2014,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16012686491012573
8362,289,65,7,10,2265004046,2014,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.710145950317383
8363,289,65,7,11,2265004046,2014,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.928436279296875
8364,289,65,7,12,2265004046,2014,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00001822911508497782
8365,289,65,7,13,2265004046,2014,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006410573259927332
8366,289,65,7,14,2265004046,2014,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000022280030407273443
8367,289,65,7,15,2265004046,2014,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0002754622255451977
8368,289,65,7,16,2265004046,2014,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0003098949964623898
8369,289,65,7,17,2265004046,2014,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0007350922096520662
8370,289,65,7,18,2265004046,2014,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,344.5700378417969
8371,289,65,7,19,2265004046,2014,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,362.1430969238281
8372,289,65,7,20,2265004046,2014,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,422.47320556640625
8373,289,65,7,21,2265004046,2014,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,356.6299743652344
8374,289,65,7,22,2265004046,2014,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,267.5330810546875
8375,289,65,7,23,2265004046,2014,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28342.859375
8376,289,65,7,24,2265004046,2014,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.230643272399902
8377,289,65,7,25,2265004046,2014,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.412191390991211
8378,289,65,7,26,2265004046,2014,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000000011185589343654101
8379,289,65,7,27,2265004046,2014,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000019681875573773766
8380,289,65,7,28,2265004046,2014,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.019971279427409172
8381,289,65,7,29,2265004046,2014,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7382240295410156
8382,290,65,8,1,2265004046,2013,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,356.5573425292969
8383,290,65,8,2,2265004046,2013,501,5,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.127044677734375
8384,290,65,8,3,2265004046,2013,2001,20,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.414911270141602
8385,290,65,8,4,2265004046,2013,2101,21,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.515727043151855
8386,290,65,8,5,2265004046,2013,2301,23,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0005314054433256388
8387,290,65,8,6,2265004046,2013,2401,24,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.8942246437072754
8388,290,65,8,7,2265004046,2013,2501,25,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.527286529541016
8389,290,65,8,8,2265004046,2013,2601,26,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8170318603515625
8390,290,65,8,9,2265004046,2013,2701,27,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1410086303949356
8391,290,65,8,10,2265004046,2013,4501,45,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.401710510253906
8392,290,65,8,11,2265004046,2013,4601,46,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.952119827270508
8393,290,65,8,12,2265004046,2013,6001,60,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000015562318367301486
8394,290,65,8,13,2265004046,2013,6301,63,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000547274830751121
8395,290,65,8,14,2265004046,2013,6501,65,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000019020610579900676
8396,290,65,8,15,2265004046,2013,6601,66,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0002351639122935012
8397,290,65,8,16,2265004046,2013,6701,67,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00026455940678715706
8398,290,65,8,17,2265004046,2013,6901,69,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006505136261694133
8399,290,65,8,18,2265004046,2013,7901,79,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,303.4302978515625
8400,290,65,8,19,2265004046,2013,8001,80,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,318.9052734375
8401,290,65,8,20,2265004046,2013,8601,86,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,372.03228759765625
8402,290,65,8,21,2265004046,2013,8701,87,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,314.0503845214844
8403,290,65,8,22,2265004046,2013,8801,88,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,235.5911407470703
8404,290,65,8,23,2265004046,2013,9901,99,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24196.48828125
8405,290,65,8,24,2265004046,2013,10001,100,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.053520202636719
8406,290,65,8,25,2265004046,2013,11001,110,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.329239845275879
8407,290,65,8,26,2265004046,2013,13101,131,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000954921119955543
8408,290,65,8,27,2265004046,2013,14201,142,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000016802549629435504
8409,290,65,8,28,2265004046,2013,16901,169,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01758682169020176
8410,290,65,8,29,2265004046,2013,18501,185,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6500841975212097
8411,291,65,9,1,2265004046,2012,101,1,1,2020,8,5,26161,0,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,172.08505249023438
